id,category/id,category/name/ca,category/name/es,scope/id,scope/name/ca,scope/name/es,participatory_space/id,participatory_space/url,component/id,title/ca,title/es,description/ca,description/es,start_time,end_time,attendees,contributions,organizations,address,location/ca,location/es,reference,comments,attachments,followers,url,related_proposals,related_results
2702,724.0,"Aprenentatges, creativitat i vincles","Aprendizajes, creatividad y vínculos",1.0,Ciutat Vella,Ciutat Vella,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769, Garantim l’educació a Ciutat Vella, Garantizamos la educación en Ciutat Vella,"<p>Sessió oberta del Consell d'educació, pel debat i recollida de propostes i projectes d'inversió. Veuen i participa!</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>","<p>Sesión abierta del Consejo de educación, por el debate y recogida de propuestas y proyectos de inversión. Ven y participa!</p>",2020-02-27 17:00:00,2020-02-27 19:00:00,30,0,"Escola Pia St. Antoni, Servei d'Orientació CV, Escola La Salle Comtal, AMPA IES Milà, Fundació de L'Esperança, Escola de Músics i JPC, AAVV Barceloneta, Associació Esportiva CV, Biblioteca Barceloneta, Escola de Música del Palau, AAVV del Raval, CEB, Fundació Tot Raval, Escola Cintra, Conservatori del Liceu, CCOO, Biblioteca Gòtic, Escola Baixeras, AMPA CEIP Mediterrània, AFA Alexander Gali, Institut Verdaguer, alumnat de l'EOIBD i representants de professorat públic.","PL. Bonsuccés, 3 ",SEU DEL DISTRICTE,Sede del distrito,BCN-MEET-2020-02-2702,0,5,274,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2702,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21028, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21031, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21039, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21068, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21077, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21082, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21083, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21084, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21091, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21157, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21158",
2703,724.0,"Aprenentatges, creativitat i vincles","Aprendizajes, creatividad y vínculos",2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Propostes per a les polítiques de memòria democràtica a l'Eixample,Propuestas para las políticas de memoria democrática en el Eixample,<p>Sessió de debat i recollida de propostes i projectes d'inversió en l'àmbit de les polítiques de memòria democràtica a l'Eixample. Vine i participa!</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en el ámbito de las políticas de memoria democrática en el Eixample. ¡Ven y participa!</p>,2020-02-04 17:30:00,2020-02-04 19:30:00,8,1,"Memòria Històrica Sant Antoni, Arxiu Històric Fort Pienc, Arxiu Districte Eixample, AVV Sagrada Família, La Casa Elizalde.","Carrer d'Aragó, 311, 08009 Barcelona ",Sala de Plens de la seu del districte ,Sala de Plenos de la sede del distrito,BCN-MEET-2020-02-2703,0,1,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2703,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17790,
2704,724.0,"Aprenentatges, creativitat i vincles","Aprendizajes, creatividad y vínculos",1.0,Ciutat Vella,Ciutat Vella,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,"Memòria i cultura, com es visibilitza? Ciutat Vella","Memoria y cultura, cómo se visibiliza? Ciutat Vella","<p>Sessió especial de cultura i de la Taula de Memòria. Debat i recollida de propostes i projectes d’inversió. Vine i participa!</p><p>Consulta l'enllaç de la mateixa sessió per el Procés Participatiu del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3297?locale=ca"" target=""_blank"">clica aquí</a></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>","<p>Sesión especial de cultura y de la Mesa de Memoria. Debate y recogida de propuestas y proyectos de inversión. Ven y participa!</p><p>Consulta el enlace de la misma sesión para el Proceso Participativo del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3297?locale=es"" target=""_blank"">clica aquí</a></p><p><br></p>",2020-02-20 17:00:00,2020-02-20 19:00:00,27,0,"ICLUB, AVV Barceloneta, AVV el Raval, A. Art prehistòric, ERC, Biblioteca Sant Pau, Biblioteca Barceloneta, CC. Convent Sant Agustí, Asso. CARABUTSI, Xamfrà, Biblioteca Gòtic, Factoria memografica, C.O. Sinia, Regidoria Memòria, Fundació Conservatori Liceu, Asso. interacció, Biblioteca Francesca Bonnemaison, Teatre Barts, veïns i veïnes de diferents barris.","Plaça Bonsuccés, 3 Barcelona",Seu del Districte de Ciutat Vella,Sede del distrito,BCN-MEET-2020-02-2704,2,3,274,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2704,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20148, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20149, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20156, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20159, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20162",
2705,720.0,Drets socials,Derechos Sociales,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Dissenyem un Eixample per a les persones grans (1),Diseñemos un Eixample para las personas mayores (1),<p>Sessió de debat i recollida de propostes i projectes d'inversió en relació a les polítiques per a les persones grans. Vine i participa!</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en relación a las políticas para las personas mayores. ¡Ven y participa!</p>,2020-02-05 16:30:00,2020-02-05 18:30:00,21,1,"Associació de Veïns Sagrada Família, Espai Gent Gran Sagrada Família, Amics de la Gent Gran, Associació de Malalts Mentals de Barcelona","Carrer Mallorca 425-433, 08013 Barcelona",Espai de gent gran Sagrada Família,Espacio de personas mayores Sagrada Familia,BCN-MEET-2020-02-2705,3,2,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2705,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20539,
2706,723.0,Dret a la Ciutat,Derecho a la ciudad,1.0,Ciutat Vella,Ciutat Vella,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Vine a parlar de la salut als barris. Ciutat Vella,Ven a hablar de la salud a los barrios. Ciutat Vella,"<p>Sessió oberta del Consell de Salut. Debat i recollida de propostes i projectes d’inversió. Vine i participa!</p><p>Consulta l'enllaç de la mateixa sessió per el Procés Participatiu del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3295"" target=""_blank"">clica aquí</a></p>","<p>Sesión abierta del Consejo de Salud. Debate y recogida de propuestas y proyectos de inversión. Ven y participa!</p><p>Consulta el enlace de la misma sesión para el Proceso Participativo del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3295"" target=""_blank"">clica aquí</a></p>",2020-02-17 16:00:00,2020-02-17 18:00:00,25,8,"Servei de mediació intercultural, Consorci Sanitari de Barcelona (CSB), Unitat ITS Drassanes / Vall d'hebron, Metgesa comunitària CAP Gòtic, Fundació tot Raval, Hospital del Mar Pere Camps, CAP Raval Sud, AVV del Raval, Xarxa veïnal el Raval, AVV Barri Gòtic, Plataforma CAP Raval Nord, CAP Casc Antic, CAP Barceloneta, CAS Barceloneta, CAP Raval Nord, AVV IVET","C/ Regomir, 3",Centre Cívic Patí Llimona,Centro Cívico Patí Llimona,BCN-MEET-2020-02-2706,3,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2706,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20109, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20110, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20112, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20113, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20114, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20115, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20116, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20117",
2707,723.0,Dret a la Ciutat,Derecho a la ciudad,91.0,el Raval,el Raval,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de barri del Raval,Consejo de barri del Raval,"<p>Consell de barri, pel debat i recollida de propostes i projectes d’inversió. Vine i participa!</p>","<p>Consejo de barrio, por el debate y recogida de propuestas y proyectos de inversión. Ven y participa!</p>",2020-03-03 17:00:00,2020-03-03 19:00:00,55,0,"Institut Salvador Seguí
Associaciació Casa Candela
Impulsem SCL
Tot Raval
Xarxa veïnal Raval
AVV del Raval
Ampa IES Milà i Fontanals
Taula de mediació Folch i Torrés
Casal dels infants
Acció Raval
","C/ Reina Amàlia, 31",Casal de barri Folch i Torres,Casal de barrio Folch i Torres,BCN-MEET-2020-02-2707,0,4,275,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2707,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20970, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20971, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20973, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20976, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20978, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20997, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21003, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21005",
2710,723.0,Dret a la Ciutat,Derecho a la ciudad,92.0,el Barri Gòtic,el Barri Gòtic,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de barri Gòtic, Consejo de barrio Gótico,"<p>Consell de barri, pel debat i recollida de propostes i projectes d’inversió. Vine i participa!</p>","<p>Consejo de barrio, por el debate y recogida de propuestas y proyectos de inversión. Ven y participa!</p>",2020-03-11 17:00:00,2020-03-11 19:00:00,0,0,,"C/ Regomir,3",Centre Cívic Patí Llimona,Centre Cívico Patí Llimona,BCN-MEET-2020-02-2710,0,0,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2710,,
2716,,,,10.0,Sant Martí,Sant Martí,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Dones a Sant Martí,,<p>Sessió participativa pels Pressupostos participatius del Consell de Dones a Sant Martí</p>,,2020-02-04 17:00:00,2020-02-04 19:00:00,18,4,"ACR La Pau
CB la Pau
MPDL
Coordinadora d'entitats Poblenou
Associació Dones Ambar Prim
DSSPIT Sant Martí
Associació Món Comunicació
Dones Foment
La Lileta del Poblenou
Associació Nova Solidària
Associació Invia
Banc del Temps - Casal Verneda
Grup Dones per l'Amistat
Dones reporteres Clot-Sant Amartí
Casal Bac de Roda","Plaça de Valentí Almirall, 1, 08018 Barcelona",Sala d'Actes de la Seu del Districte,,BCN-MEET-2020-02-2716,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2716,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18225, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18469, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18470, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18471",
2717,,,,10.0,Sant Martí,Sant Martí,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Gent Gran a Sant Martí,,<p>Sessió participativa pels Pressupostos participatius del Consell de Gent Gran a Sant Martí</p>,,2020-02-06 16:00:00,2020-02-06 18:00:00,50,6,"Centre Llacuna
Associació Verneda Alta Gent Gran
Associació Quatre Cantons
Voluntaria Punt Informació Casanaelles
Dones Amistat Casal Casanelles
Comissió de Seguiment Consell de Barri Provençals
Parroquia Sant Martí Provençals
CGG Taulat Saladrigas
CGG Sandaru
CGG Joan Maragall
CGG Verneda Alta
CGG Joan Casanelles
AVV Clot - Camp de l'Arpa
AVV Sant Martí
Casal Casanelles
Casal Can Saladrigas
Casal de la Gent Gran de Verneda Alta
CGG Sant Martí
Casal Casanelles
Casal Ca l'Iisdret
Casal Parc
Gegant Besòs Maresme
Pla Comuntari Besòs Baresme","Plaça de Valentí Almirall, 1, 08018 Barcelona",Sala d'Actes de la Seu del Districte,,BCN-MEET-2020-02-2717,0,3,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2717,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18427, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18431, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18439, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18440, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18441, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18442",
2721,723.0,Dret a la Ciutat,Derecho a la ciudad,6.0,Gràcia,Gràcia,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de l'Esport a Gràcia,Consejo del Deporte en Gracia,<p>Sessió especial on parlarem de quines són les accions prioritàries i recollirem idees per als Pressupostos Participatius. </p>,<p>Sesión especial dónde hablaremos de cuáles son las acciones prioritárias y recogeremos ideas para los Presupuestos Participativos</p>,2020-02-13 17:30:00,2020-02-13 19:30:00,20,7,"UE Claret, Vedruna Gràcia, Radio Gràcia, CE Europa, CN Catalunya, CE Trespeons, Club Ariel, Centre Moral Instructiu de Gràcia, CEM HP Sardenya, Club d'Arquers de Catalunya, Lluisos de Gràcia","Plaça Vila de Gràcia, 2",Seu Districte de Gràcia,Sede del Distrito de Gracia,BCN-MEET-2020-02-2721,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2721,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19083, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19085, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19086, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19087, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19090, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19091, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19092",
2722,720.0,Drets socials,Derechos Sociales,6.0,Gràcia,Gràcia,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Dones a Gràcia,Consejo de Mujeres de Gracia,"<p>Sessió especial on parlarem de quines són les accions prioritàries i recollirem idees per als Pressupostos Participatius. </p><p>Consulta l'enllaç de la mateixa sessió per al PAM-PAD:<a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3247"" target=""_blank""> link</a></p>","<p>Sesión especial dónde hablaremos de cuáles son las acciones prioritárias y recogeremos ideas para los Presupuestos Participativos.</p><p>Consulta el enlace de la misma sesión para el PAM-PAD:<a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3247?locale=es"" target=""_blank""> link</a></p>",2020-02-18 17:30:00,2020-02-18 19:30:00,19,3,"As. Dones no estàndards, Comunicadores a Gràcia, Dones creadores de Gràcia-Projecte Minerva, AAVV Park Güell, As. Dones Ciberdones, As. Grup Àgata, El Centre Moral, Laclaracom.SCCL, Amics i amigues de La VIoleta, Associació veïns i amics Passeig Sant Joan, veïns i veïnes del Districte de Gràcia.","Plaça Vila de Gràcia, 2",Seu Districte de Gràcia,Sede del Distrito de Gracia,BCN-MEET-2020-02-2722,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2722,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18468, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19502, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19504, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19505",
2725,724.0,"Aprenentatges, creativitat i vincles","Aprendizajes, creatividad y vínculos",6.0,Gràcia,Gràcia,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Comissió de Cultura a Gràcia,Comisión de Cultura de Gracia,<p>Sessió especial on parlarem de quines són les accions prioritàries i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,<p>Sesión especial dónde hablaremos de cuáles son las acciones prioritárias y recogeremos ideas para los Presupuestos Participativos.</p>,2020-03-09 17:30:00,2020-03-09 19:30:00,35,10,"Ateneu Roig, L'Independent de Gràcia, Espai la Tregua, Gegants de Gràcia, Orfeó Gracienc, Senticrea Projectes, Cor Gospel Gràcia, Trabucaires Gràcia, Guarnim escoles, AMDG (Arxiu), Lluïsos de Gràcia, Sant Medir els Patufets, Centre Civic La Sedeta, C.C. El Coll, CAT Transicionarium, Centre Moral, Grup Estudis El Coll, Revolta Quintes, Projecte Minerva, Biblioteca Vallcarca i els Penitents, Caval Corpus, Coral Espigol AMPB, Fraternitat de baix, Biblioteca Vila de Gràcia, Junts x Cat, Castellers Vila de Gràcia, Fundació Festa Major Sant Medir, Heliogabal, El Cargol Graciós i veïns i veïnes del Districte de Gràcia.","Plaça Lesseps, 20",Biblioteca Jaume Fuster,Biblioteca Jaume Fuster,BCN-MEET-2020-02-2725,0,5,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2725,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21849, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21851, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21852, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21854, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21855, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21856, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21857, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21858, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21859, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21860",
2727,720.0,Drets socials,Derechos Sociales,6.0,Gràcia,Gràcia,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de la Gent Gran a Gràcia,Consejo de Gente mayor en Gracia,<p>Sessió especial on parlarem de quines són les accions prioritàries i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,<p>Sesión especial dónde hablaremos de cuáles son las acciones prioritárias y recogeremos ideas para los Presupuestos Participativos.</p>,2020-02-25 10:00:00,2020-02-25 12:00:00,23,4,"As. Cultura recreativa Germanor, La Violeta, Aula de Gràcia, AGG Pau Casals, Casal Montmany, Espai Gent Gran del Coll,  Assamblea de pensionistes de Gràcia, Congregació de Franciscanas, Misiones de Nuestra Señora de Montserrat, As. Pensionistas y Jubilados de La Sedeta, Nou Hospital Evangèlic, Coral Mare de Deu Del Coll,","Plaça Vila de Gràcia, 2",Seu Districte de Gràcia,Sede del Distrito de Gracia,BCN-MEET-2020-02-2727,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2727,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21938, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21940, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21941, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21942",
2765,,,,138.0,Canyelles,Canyelles,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Barri Canyelles,,<p>Sessió de debat del Consell de Barri on parlarem de quines són les accions prioritàries al barri i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,,2020-02-11 17:30:00,2020-02-11 19:30:00,27,0,"AAVV i Casal d'avis Pau Casals
Casal d'avis Pau Casals
grup municipal Ciutadans
grup municipal Barcelona x Canvi
grup municipal ERC
AA VV Canyelles"," Carrer de Federico García Lorca, 27 08042 Barcelona ",AVV Canyelles,Biblioteca Canyelles,BCN-MEET-2020-02-2765,0,4,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2765,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17812, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17814, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/17815, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18104, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18105, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18106, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18110",
2728,720.0,Drets socials,Derechos Sociales,6.0,Gràcia,Gràcia,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Salut a Gràcia,Consejo de Salud en Gracia,<p>Sessió especial on parlarem de quines són les accions prioritàries i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,<p>Sesión especial dónde hablaremos de cuáles son las acciones prioritárias y recogeremos ideas para los Presupuestos Participativos.</p>,2020-03-05 17:30:00,2020-03-05 19:30:00,17,1,"Associació Arapdis, Consellera Junts x Cat, CAP Vallcarca, Consellera PSC, Conseller Ciutadans, Asociación Mujeres Migrantes Diversas, AAVV Pl. Lesseps, CAP's Pare Clare i Vila de Gràcia, Grup Salut, Conseller ERC, Coordinadora de farmàcies de Gràcia,, Assemblea de Pensionistes, Grup Salut Gràcia, Agència Salut Pública de Barcelona, CSM


","Plaça Vila de Gràcia, 2",Seu Districte de Gràcia,Sede del Distrito de Gracia,BCN-MEET-2020-02-2728,0,2,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2728,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21927,
2729,720.0,Drets socials,Derechos Sociales,6.0,Gràcia,Gràcia,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Emergència Climàtica i Mobilitat a Gràcia,Emergéncia climática y Movilidad en Gracia,<p>Sessió especial sobre Emergència Climàtica i Mobilitat on parlarem de quines són les accions prioritàries i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,<p>Sesión especial dónde hablaremos de cuáles son las acciones prioritárias y recogeremos ideas para los Presupuestos Participativos.</p>,2020-02-24 17:30:00,2020-02-24 19:30:00,54,23,"AFA, Escola Montseny, AFA Escola Rius  Taulet, Escola Sagarra, Coordinadora d'AMPAS, As. Can Mariner, AAVV Gràcia Nord i Vallcarca, AAVV Vallcarca i Penitents, As. Veïns i amics Passeig Sant Joan, AAVV Vallcarca, Federació Vallcarca i Penitents, AAVV Travessera de Dalt, Gràcia on vas,  Som Barri, Coordinadora Alas Gràcia, ","Plaça Vila de Gràcia, 2",Seu Districte de Gràcia,Sede del Distrito de Gracia,BCN-MEET-2020-02-2729,1,4,276,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2729,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21746, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21747, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21748, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21759, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21760, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21761, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21762, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21769, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21777, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21784, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21788, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21791, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21794, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21797, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21798, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21799, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21801, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21804, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21806",
